2024-02-28 at 17:47:31 | INFO | Creating the Mismatch Database
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6296: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6297: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6298: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6299: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6300	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6301	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6302	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6303	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6304	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6305	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6306	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6307	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6308	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6309	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6310	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6311	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6312	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6313	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6314	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6315	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6316	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6317	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6318	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6319	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6320	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6321	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6322	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6323	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6324	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6325	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6326	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6327	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6328	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6329	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6330	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6331	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6332	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6333	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6334	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6335	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6336	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6337	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6338	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6339	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6340	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6341	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6342	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6343	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6344	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6345	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6346	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6347	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6348	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6349	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6350	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6351	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6352	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6353	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6354	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6355	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6356	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6357	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6358	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6359	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6360	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6361	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6362	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6363	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6364	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6365	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6366	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6367	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6368	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6369	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6370	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6371	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6372	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6373	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6374	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6375	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6376	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6377	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6378	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6379	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6380	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6381	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6382	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6383	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6384	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6385	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6386	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6387	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6388	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6389	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6390	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6391	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6392	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6393	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6394	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6395	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6396	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6397	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6398	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6399	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6400	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6401	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6402	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6403	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6404	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6405	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6406	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6407	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6408	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6409	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6410	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6411	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6412	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6413	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6414	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6415	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6416	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6417	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6418	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6419	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6420	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6421	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6422	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6423	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6424	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6425	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6426	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6427	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6428	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6429	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6430	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6431	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6432	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6433	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6434	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6435	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6436	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6437	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6438	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6439	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6440	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6441	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6442	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6443	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6444	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6445	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6446	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6447	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6448	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6449	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6450	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6451	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6452	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6453	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6454	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6455	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6456	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6457	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6458	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6459	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6460	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6461	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6462	GapOnSetBase
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6463	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6464	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6465	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6466	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6467	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6468	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6469	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6470	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6471	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6472	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6473	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6474	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6475	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6476	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6477	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6478	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6479	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6480	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6481	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6482	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6483	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6484	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6485	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6486	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6487	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6488	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6489	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6490	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6491	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6492	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6493: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6494: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6495: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6496: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6497	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6498	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6499	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6500	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6501	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6502	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6503	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6504	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6505	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6506	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6507	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6508	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6509	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6510	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6511	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6512	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6513	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6514	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6515	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6516	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6517	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6518	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6519	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6520	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6521	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6522	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6523	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6524	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6525	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6526	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6527	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6528	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6529	DimerFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6530: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6531: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6532: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6533: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6534: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6535: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6536	DimerFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6537	DimerFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6538	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6539	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6540	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6541	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6542	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6543	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6544	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6545	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6546	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6547	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6548	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6549	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6550	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6551	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6552	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6553	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6554	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6555	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6556	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6557	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6558	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6559	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6560	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6561	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6562	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6563: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6564: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6565: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6566: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6567: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6568: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6569: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6570: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6571: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6572: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6573: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6574: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6575: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6576: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6577: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6578: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6579: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6580: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6581: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6582: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6583: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6584: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6585: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6586: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6587: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6588: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6589: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6590: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6591: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6592: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6593: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6594: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6595: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6596: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6597	DimerFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6598: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6599	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6600	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6601	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6602	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6603	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6604: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6605: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6606: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6607: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6608: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6609: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6610: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6611: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6612: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6613: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6614: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6615: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6616: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6617: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6618: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6619: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6620: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6621: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6622: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6623: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6624: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6625: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6626: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6627	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6628	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6629	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6630	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6631	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6632: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6633: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6634: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6635	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6636	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6637	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6638	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6639	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6640: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6641	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6642: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6643: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6644: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6645: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6646: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6647: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6648: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6649: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6650: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6651: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6652: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6653	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6654: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6655	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6656	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6657	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6658	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6659	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6660	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6661	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6662	HighTM
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6663	HighGC
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6664: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6665: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6666: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6667	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6668	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6669	HairpinFail
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6670: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6671: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6672: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6673: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6674: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6675: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6676: AllPass
2024-02-28 at 17:47:53 | DEBUG | FKmer: 6677	HairpinFail
